  0.115670E-01  0.148844E+08  0.148720E+08 -0.107253E+04 -0.238323E+04
  0.119590E-01  0.147206E+08  0.147075E+08 -0.111762E+04 -0.260337E+04
  0.123644E-01  0.145529E+08  0.145390E+08 -0.108457E+04 -0.188564E+04
  0.127835E-01  0.143812E+08  0.143665E+08 -0.829999E+03 -0.177354E+04
  0.132168E-01  0.142054E+08  0.141899E+08 -0.888862E+03 -0.174923E+04
  0.136648E-01  0.140257E+08  0.140093E+08 -0.380351E+03 -0.142404E+04
  0.141279E-01  0.138418E+08  0.138245E+08 -0.660368E+03 -0.164447E+04
  0.146068E-01  0.136539E+08  0.136356E+08 -0.811048E+03 -0.169083E+04
  0.151019E-01  0.134618E+08  0.134426E+08 -0.537401E+03 -0.138291E+04
  0.156138E-01  0.132656E+08  0.132454E+08 -0.450286E+03 -0.114349E+04
  0.161430E-01  0.130654E+08  0.130440E+08 -0.610538E+03 -0.957711E+03
  0.166902E-01  0.128610E+08  0.128385E+08 -0.325633E+03 -0.108557E+04
  0.172559E-01  0.126525E+08  0.126289E+08 -0.602583E+03 -0.104271E+04
  0.178408E-01  0.124400E+08  0.124153E+08 -0.367922E+03 -0.106252E+04
  0.184455E-01  0.122236E+08  0.121976E+08 -0.150395E+03 -0.847034E+03
  0.190707E-01  0.120032E+08  0.119760E+08 -0.195880E+03 -0.705293E+03
  0.197171E-01  0.117790E+08  0.117506E+08 -0.106904E+03 -0.633678E+03
  0.203855E-01  0.115511E+08  0.115214E+08 -0.412359E+03 -0.645684E+03
  0.210764E-01  0.113197E+08  0.112888E+08 -0.191692E+03 -0.701834E+03
  0.217908E-01  0.110849E+08  0.110527E+08 -0.134134E+03 -0.551995E+03
  0.225294E-01  0.108470E+08  0.108135E+08 -0.109588E+03 -0.463098E+03
  0.232930E-01  0.106062E+08  0.105713E+08 -0.281482E+03 -0.489942E+03
  0.240826E-01  0.103627E+08  0.103266E+08 -0.175747E+03 -0.456106E+03
  0.248988E-01  0.101169E+08  0.100795E+08 -0.138623E+03 -0.358998E+03
  0.257428E-01  0.986908E+07  0.983053E+07 -0.210712E+03 -0.328956E+03
  0.266154E-01  0.961976E+07  0.958006E+07 -0.778644E+02 -0.354408E+03
  0.275175E-01  0.936935E+07  0.932856E+07 -0.980404E+02 -0.314993E+03
  0.284502E-01  0.911834E+07  0.907655E+07 -0.126206E+03 -0.246455E+03
  0.294145E-01  0.886728E+07  0.882458E+07 -0.351787E+02 -0.200549E+03
  0.304115E-01  0.861678E+07  0.857327E+07 -0.373263E+02 -0.261237E+03
  0.314423E-01  0.836747E+07  0.832329E+07 -0.136024E+03 -0.178895E+03
  0.325081E-01  0.812002E+07  0.807531E+07 -0.325584E+02 -0.176541E+03
